iteration,train_loss,train_psnr
118,0.09285253286361694,10.322063446044922
119,0.09356202185153961,10.289003372192383
120,0.10274329036474228,9.882465362548828
121,0.12212090194225311,9.132099151611328
122,0.1450418084859848,8.385066986083984
123,0.11344965547323227,9.4519681930542
124,0.09088665246963501,10.414998054504395
125,0.11517848819494247,9.386285781860352
126,0.11900277435779572,9.244429588317871
127,0.09849842637777328,10.065707206726074
128,0.08045977354049683,10.94421100616455
129,0.1031205877661705,9.866546630859375
130,0.11836297810077667,9.267841339111328
131,0.08682801574468613,10.613401412963867
132,0.09452565759420395,10.244502067565918
133,0.11389120668172836,9.435098648071289
134,0.11356636136770248,9.447502136230469
135,0.11454957723617554,9.410065650939941
136,0.10212481021881104,9.908686637878418
137,0.10092004388570786,9.960225105285645
138,0.10742957890033722,9.688761711120605
139,0.10009931027889252,9.995689392089844
140,0.10168105363845825,9.927599906921387
141,0.10826190561056137,9.655242919921875
142,0.09915506839752197,10.036849975585938
143,0.08004587888717651,10.966609954833984
144,0.11564072221517563,9.368891716003418
145,0.08519129455089569,10.69604778289795
146,0.10401393473148346,9.829084396362305
147,0.07582347095012665,11.201963424682617
148,0.12259461730718613,9.115285873413086
149,0.09434088319540024,10.253000259399414
150,0.09193791449069977,10.365053176879883
151,0.11040902137756348,9.569954872131348
152,0.08211319893598557,10.855870246887207
153,0.09724895656108856,10.121150016784668
154,0.10991775989532471,9.58932113647461
155,0.09226282685995102,10.3497314453125
156,0.10481232404708862,9.795876502990723
157,0.09433960169553757,10.253059387207031
158,0.10160015523433685,9.93105697631836
159,0.0763968899846077,11.169243812561035
160,0.10007890313863754,9.996574401855469
161,0.13514932990074158,8.691861152648926
162,0.08496542274951935,10.7075777053833
163,0.10082542896270752,9.964299201965332
164,0.10246382653713226,9.894294738769531
165,0.09526946395635605,10.210461616516113
166,0.10058745741844177,9.97456169128418
167,0.08622192591428757,10.643821716308594
168,0.08495935052633286,10.707887649536133
169,0.11606529355049133,9.352975845336914
170,0.11004465818405151,9.584310531616211
171,0.09954055398702621,10.019999504089355
172,0.09904393553733826,10.04172134399414
173,0.10877971351146698,9.634521484375
174,0.08660994470119476,10.624321937561035
175,0.09997668117284775,10.001012802124023
176,0.08063076436519623,10.934991836547852
177,0.10416620969772339,9.822731018066406
178,0.09917601197957993,10.035934448242188
179,0.08628349751234055,10.640722274780273
180,0.11281674355268478,9.476264953613281
181,0.09135322272777557,10.39276123046875
182,0.0753803551197052,11.227418899536133
183,0.10680697858333588,9.714003562927246
184,0.13862387835979462,8.581619262695312
185,0.08280868083238602,10.819241523742676
186,0.14467236399650574,8.396143913269043
187,0.10071837902069092,9.968913078308105
188,0.09417672455310822,10.260563850402832
189,0.11232288926839828,9.495316505432129
190,0.09753157943487167,10.10854721069336
191,0.10251092910766602,9.892297744750977
192,0.09524675458669662,10.21149730682373
193,0.1339089721441269,8.731904029846191
194,0.09812569618225098,10.082172393798828
195,0.10737600177526474,9.690927505493164
196,0.09722211211919785,10.122349739074707
197,0.09779398143291473,10.096879005432129
198,0.09758022427558899,10.106382369995117
199,0.09999708831310272,10.000125885009766
200,0.09581011533737183,10.185885429382324
201,0.095573291182518,10.196634292602539
202,0.08976517617702484,10.468921661376953
203,0.10199533402919769,9.914196968078613
204,0.10237035155296326,9.8982572555542
205,0.08878225088119507,10.516738891601562
206,0.08450322598218918,10.731266975402832
207,0.11775022000074387,9.290382385253906
208,0.07757213711738586,11.10294246673584
209,0.08916037529706955,10.49828052520752
210,0.09472882747650146,10.235177993774414
211,0.09231120347976685,10.347455978393555
212,0.10485249757766724,9.794211387634277
213,0.1354026347398758,8.683728218078613
214,0.0768764466047287,11.142066955566406
215,0.10521133989095688,9.779374122619629
216,0.10363030433654785,9.845132827758789
217,0.08383491635322571,10.765750885009766
218,0.10476075857877731,9.798013687133789
219,0.10749326646327972,9.686187744140625
220,0.08505570888519287,10.70296573638916
221,0.07784827053546906,11.087510108947754
222,0.08639129996299744,10.635299682617188
223,0.09890708327293396,10.047724723815918
224,0.08979249000549316,10.467599868774414
225,0.08905138820409775,10.503593444824219
226,0.09604299068450928,10.17534351348877
227,0.10278889536857605,9.880537986755371
228,0.10129682719707489,9.944042205810547
229,0.08416101336479187,10.748889923095703
230,0.08649101108312607,10.630290031433105
231,0.08397573232650757,10.758461952209473
232,0.1051740050315857,9.780915260314941
233,0.09226508438587189,10.349625587463379
234,0.10159827768802643,9.931136131286621
235,0.0812280923128128,10.902937889099121
236,0.07292026281356812,11.3715181350708
237,0.08040861785411835,10.94697380065918
238,0.07481181621551514,11.260297775268555
239,0.08156836032867432,10.884781837463379
240,0.08219535648822784,10.851527214050293
241,0.09981616586446762,10.007991790771484
242,0.07396627962589264,11.309661865234375
243,0.08292868733406067,10.812952041625977
244,0.0740729495882988,11.3034029006958
245,0.09499911963939667,10.222804069519043
246,0.11200731992721558,9.507535934448242
247,0.06668023765087128,11.760028839111328
248,0.09444322437047958,10.248291969299316
249,0.0879649966955185,10.556901931762695
250,0.07931783050298691,11.006291389465332
251,0.07345916330814362,11.339540481567383
252,0.08167941868305206,10.878872871398926
253,0.09432236850261688,10.253853797912598
254,0.073142871260643,11.358280181884766
255,0.07788045704364777,11.085715293884277
256,0.06593833863735199,11.808619499206543
257,0.0852537751197815,10.692863464355469
258,0.08604022115468979,10.652984619140625
259,0.08399085700511932,10.75767993927002
260,0.09260904788970947,10.333464622497559
261,0.09570805728435516,10.19051456451416
262,0.06724581122398376,11.723348617553711
263,0.07722930610179901,11.122178077697754
264,0.10187965631484985,9.9191255569458
265,0.08109534531831741,10.910040855407715
266,0.07261542975902557,11.389710426330566
267,0.0829605907201767,10.811281204223633
268,0.0653558000922203,11.847158432006836
269,0.10632337629795074,9.733712196350098
270,0.09740781784057617,10.114062309265137
271,0.07025213539600372,11.533404350280762
272,0.06968473643064499,11.568623542785645
273,0.09182699769735336,10.370295524597168
274,0.06519554555416107,11.857820510864258
275,0.06237773224711418,12.049703598022461
276,0.09565847367048264,10.192766189575195
277,0.09487897157669067,10.228300094604492
278,0.07606355100870132,11.188234329223633
279,0.0840650424361229,10.753844261169434
280,0.08027392625808716,10.954255104064941
281,0.06736727058887482,11.715510368347168
282,0.07552614063024521,11.219027519226074
283,0.07487505674362183,11.256628036499023
284,0.06477858126163483,11.885684967041016
285,0.06651408970355988,11.77086353302002
286,0.08488006889820099,10.711943626403809
287,0.06953858584165573,11.577741622924805
288,0.07461664080619812,11.27164363861084
289,0.07369731366634369,11.325483322143555
290,0.07107751071453094,11.482677459716797
291,0.06646575033664703,11.774020195007324
292,0.07293693721294403,11.370524406433105
293,0.09926873445510864,10.031875610351562
294,0.06507880985736847,11.865604400634766
295,0.06544490903615952,11.841240882873535
296,0.08092048764228821,10.919414520263672
297,0.05519050359725952,12.581356048583984
298,0.0754547044634819,11.223136901855469
299,0.07728295773267746,11.119162559509277
300,0.0914793461561203,10.38676929473877
301,0.07329197973012924,11.349435806274414
302,0.07301752269268036,11.365729331970215
303,0.082248255610466,10.848731994628906
304,0.08656129240989685,10.626762390136719
305,0.06816203892230988,11.66457462310791
306,0.057203736156225204,12.42575454711914
307,0.061052389442920685,12.142972946166992
308,0.06505152583122253,11.867424964904785
309,0.058824412524700165,12.304424285888672
310,0.06966527551412582,11.569835662841797
311,0.07176128774881363,11.441097259521484
312,0.06999491155147552,11.549334526062012
313,0.0662766546010971,11.786394119262695
314,0.07649990171194077,11.16339111328125
315,0.06829112768173218,11.656356811523438
316,0.07700251042842865,11.134950637817383
317,0.059825118631124496,12.231164932250977
318,0.07712030410766602,11.128312110900879
319,0.05380590260028839,12.691699981689453
320,0.0631527453660965,11.996077537536621
321,0.07556939870119095,11.21653938293457
322,0.059996362775564194,12.21875
323,0.07104286551475525,11.484795570373535
324,0.06606706231832504,11.800149917602539
325,0.06559260934591293,11.831451416015625
326,0.05620935559272766,12.501914024353027
327,0.07073575258255005,11.503609657287598
328,0.06915240734815598,11.601926803588867
329,0.10364296287298203,9.84460163116455
330,0.05799797177314758,12.36587142944336
331,0.062456756830215454,12.044205665588379
332,0.06393744796514511,11.9424467086792
333,0.06606502830982208,11.80028247833252
334,0.06769023835659027,11.694740295410156
335,0.06289748847484589,12.013666152954102
336,0.055723026394844055,12.539652824401855
337,0.060950517654418945,12.150226593017578
338,0.06286301463842392,12.016047477722168
339,0.0575636550784111,12.398516654968262
340,0.06954887509346008,11.577098846435547
341,0.06036147475242615,12.192401885986328
342,0.06025977060198784,12.199725151062012
343,0.06307748705148697,12.001255989074707
344,0.05690903961658478,12.448186874389648
345,0.060341592878103256,12.193831443786621
346,0.06861712038516998,11.635675430297852
347,0.0860455185174942,10.652717590332031
348,0.05710670351982117,12.43312931060791
349,0.07928024232387543,11.008350372314453
350,0.05419072136282921,12.660749435424805
351,0.054883893579244614,12.605550765991211
352,0.059858959168195724,12.228708267211914
353,0.045970141887664795,13.37524127960205
354,0.05980580300092697,12.232565879821777
355,0.06063762307167053,12.172577857971191
356,0.05685960873961449,12.451961517333984
357,0.054412633180618286,12.643003463745117
358,0.05021268129348755,12.991866111755371
359,0.047418754547834396,13.240498542785645
360,0.061788272112607956,12.090938568115234
361,0.06055883690714836,12.178224563598633
362,0.04802435263991356,13.185384750366211
363,0.06745325028896332,11.70997142791748
364,0.04148388281464577,13.821206092834473
365,0.060448866337537766,12.186119079589844
366,0.053945206105709076,12.680471420288086
367,0.057454913854599,12.40672779083252
368,0.07373811304569244,11.323079109191895
369,0.04851718991994858,13.141043663024902
370,0.04383506625890732,13.581783294677734
371,0.05835593491792679,12.339149475097656
372,0.047364018857479095,13.245513916015625
373,0.04930570721626282,13.071028709411621
374,0.052343279123306274,12.81139087677002
375,0.049450796097517014,13.058266639709473
376,0.06372617185115814,11.956822395324707
377,0.05856160447001457,12.323870658874512
378,0.049606144428253174,13.044646263122559
379,0.054325126111507416,12.649991989135742
380,0.04729729890823364,13.251636505126953
381,0.05050933361053467,12.966283798217773
382,0.04595799744129181,13.376388549804688
383,0.04869995638728142,13.124713897705078
384,0.04907342046499252,13.091536521911621
385,0.06443467736244202,11.908803939819336
386,0.04797938093543053,13.189453125
387,0.04738774523139,13.243339538574219
388,0.045911602675914764,13.380775451660156
389,0.04392659291625023,13.572724342346191
390,0.055667512118816376,12.54398250579834
391,0.03871753439307213,14.120922088623047
392,0.06487476080656052,11.879241943359375
393,0.04647783562541008,13.32754135131836
394,0.055116117000579834,12.587213516235352
395,0.038806281983852386,14.110979080200195
396,0.05504872649908066,12.59252643585205
397,0.05895281583070755,12.294955253601074
398,0.04391750693321228,13.573623657226562
399,0.05479715019464493,12.612421035766602
400,0.04869721457362175,13.124958038330078
401,0.05142514407634735,12.88824462890625
402,0.05360282585024834,12.708122253417969
403,0.049926429986953735,13.016695022583008
404,0.044140662997961044,13.55161190032959
405,0.043602071702480316,13.604928016662598
406,0.047397833317518234,13.242415428161621
407,0.044125184416770935,13.55313491821289
408,0.059973906725645065,12.220376014709473
409,0.04630544036626816,13.343680381774902
410,0.06728842854499817,11.720595359802246
411,0.04100311920046806,13.871830940246582
412,0.04417113959789276,13.548614501953125
413,0.0445844940841198,13.508161544799805
414,0.05440326780080795,12.643750190734863
415,0.055517904460430145,12.555668830871582
416,0.05686832591891289,12.451295852661133
417,0.04122523218393326,13.848368644714355
418,0.040062353014945984,13.972636222839355
419,0.049828823655843735,13.025193214416504
420,0.04797808825969696,13.189570426940918
421,0.04452517628669739,13.51394271850586
422,0.04204603657126427,13.762748718261719
423,0.05203605815768242,12.836956024169922
424,0.04382365196943283,13.582914352416992
425,0.04881338030099869,13.11461067199707
426,0.0348818302154541,14.574007034301758
427,0.04189857840538025,13.778007507324219
428,0.03897678107023239,14.091939926147461
429,0.040308330208063126,13.946052551269531
430,0.05626172944903374,12.497869491577148
431,0.04572926089167595,13.398058891296387
432,0.040296416729688644,13.947336196899414
433,0.04961945116519928,13.043479919433594
434,0.042589716613292694,13.706952095031738
435,0.05419861897826195,12.660118103027344
436,0.050494782626628876,12.967535018920898
437,0.04050413519144058,13.925006866455078
438,0.04311494156718254,13.653721809387207
439,0.028237443417310715,15.49174690246582
440,0.038455814123153687,14.15038013458252
441,0.04002481698989868,13.976706504821777
442,0.048108190298080444,13.177809715270996
443,0.03738413751125336,14.273126602172852
444,0.03696082532405853,14.322582244873047
445,0.04399976134300232,13.565497398376465
446,0.04667013883590698,13.309608459472656
447,0.03635920584201813,14.393856048583984
448,0.04541855305433273,13.427666664123535
449,0.05278676748275757,12.774748802185059
450,0.04354547709226608,13.61056900024414
451,0.04380190372467041,13.585070610046387
452,0.04938621446490288,13.063942909240723
453,0.04542319104075432,13.427223205566406
454,0.045695722103118896,13.401244163513184
455,0.03793037682771683,14.210127830505371
456,0.037303000688552856,14.282561302185059
457,0.04172316938638687,13.796226501464844
458,0.02857477031648159,15.44017219543457
459,0.040760379284620285,13.897618293762207
460,0.04783111810684204,13.202895164489746
461,0.04022309184074402,13.955245018005371
462,0.03311566635966301,14.799664497375488
463,0.039145153015851974,14.073221206665039
464,0.03428814187645912,14.648560523986816
465,0.038041964173316956,14.197370529174805
466,0.04148644953966141,13.82093620300293
467,0.03808999061584473,14.191890716552734
468,0.04219122976064682,13.747777938842773
469,0.04036032408475876,13.940452575683594
470,0.03336774930357933,14.766731262207031
471,0.040927186608314514,13.879880905151367
472,0.03862059861421585,14.131810188293457
473,0.027613407000899315,15.588799476623535
474,0.03551630675792694,14.495720863342285
475,0.03477278724312782,14.587605476379395
476,0.038342464715242386,14.163199424743652
477,0.03438954055309296,14.635735511779785
478,0.04790472984313965,13.196215629577637
479,0.049546241760253906,13.04989242553711
480,0.032501496374607086,14.880966186523438
481,0.03789087384939194,14.214653015136719
482,0.04170186072587967,13.798445701599121
483,0.027921384200453758,15.540629386901855
484,0.03414883464574814,14.666240692138672
485,0.036827798932790756,14.338241577148438
486,0.03879622742533684,14.112105369567871
487,0.04162665829062462,13.806283950805664
488,0.033810682594776154,14.709460258483887
489,0.03473450243473053,14.592390060424805
490,0.04451354593038559,13.515077590942383
491,0.038549087941646576,14.13985824584961
492,0.04968225210905075,13.03798770904541
493,0.040560152381658554,13.9190034866333
494,0.0475202314555645,13.231215476989746
495,0.03532075881958008,14.519699096679688
496,0.037641491740942,14.243330955505371
497,0.02583109401166439,15.878572463989258
498,0.03501681983470917,14.557232856750488
499,0.04051823168992996,13.923494338989258
500,0.02363382652401924,16.264657974243164
501,0.01997353695333004,16.99544906616211
502,0.020550794899463654,16.871713638305664
503,0.013224676251411438,18.786148071289062
504,0.019816190004348755,17.02979850769043
505,0.01326459925621748,18.773059844970703
506,0.018686484545469284,17.28472328186035
507,0.015125013887882233,18.20304298400879
508,0.02042832039296627,16.897674560546875
509,0.017800087109208107,17.495779037475586
510,0.01471504382789135,18.322383880615234
511,0.018550438806414604,17.316457748413086
512,0.018261931836605072,17.38453483581543
513,0.02049303613603115,16.883935928344727
514,0.018173150718212128,17.405698776245117
515,0.018537063151597977,17.319591522216797
516,0.01592148467898369,17.98016357421875
517,0.01779961958527565,17.495891571044922
518,0.013201254419982433,18.793848037719727
519,0.011289238929748535,19.47335433959961
520,0.013189143501222134,18.797832489013672
521,0.009682928211987019,20.13993263244629
522,0.02162390761077404,16.650657653808594
523,0.016430772840976715,17.84341812133789
524,0.017216138541698456,17.640644073486328
525,0.011652452871203423,19.335824966430664
526,0.01692514680325985,17.71467399597168
527,0.016124971210956573,17.925010681152344
528,0.017646409571170807,17.533435821533203
529,0.019308019429445267,17.142621994018555
530,0.018018722534179688,17.442760467529297
531,0.01652102917432785,17.81962776184082
532,0.009498483501374722,20.223459243774414
533,0.015820417553186417,18.00782012939453
534,0.017895981669425964,17.472442626953125
535,0.012612329795956612,18.992046356201172
536,0.018234681338071823,17.391016006469727
537,0.017088115215301514,17.673059463500977
538,0.013249952346086502,18.777856826782227
539,0.014079749584197998,18.514049530029297
540,0.016089027747511864,17.934701919555664
541,0.014766941778361797,18.30709457397461
542,0.01665685325860977,17.784069061279297
543,0.013704873621463776,18.631250381469727
544,0.0147872194647789,18.301136016845703
545,0.017013974487781525,17.691944122314453
546,0.0071280281990766525,21.470306396484375
547,0.014704960398375988,18.325361251831055
548,0.011443021707236767,19.414592742919922
549,0.017338596284389496,17.609859466552734
550,0.01726330630481243,17.628759384155273
551,0.017371607944369316,17.601598739624023
552,0.014022812247276306,18.531648635864258
553,0.012808403000235558,18.925048828125
554,0.012237566523253918,19.123048782348633
555,0.01604655757546425,17.94618034362793
556,0.01479046605527401,18.300180435180664
557,0.011982165277004242,19.214645385742188
558,0.009570522233843803,20.190643310546875
559,0.01588350161910057,17.990537643432617
560,0.014621268026530743,18.350147247314453
561,0.014135412871837616,18.496915817260742
562,0.019936855882406235,17.003433227539062
563,0.01233922690153122,19.087120056152344
564,0.018649009987711906,17.293441772460938
565,0.014634784311056137,18.34613609313965
566,0.013677752576768398,18.63985252380371
567,0.012411598116159439,19.061721801757812
568,0.011095568537712097,19.548503875732422
569,0.012242773547768593,19.12120246887207
570,0.013942155055701733,18.556699752807617
571,0.011190086603164673,19.511667251586914
572,0.015718836337327957,18.035795211791992
573,0.0174520593136549,17.581531524658203
574,0.010900306515395641,19.625612258911133
575,0.010993609204888344,19.58859634399414
576,0.014726015739142895,18.31914710998535
577,0.015194914303719997,18.183015823364258
578,0.014826526865363121,18.28960609436035
579,0.015831492841243744,18.00478172302246
580,0.0093524269759655,20.290756225585938
581,0.019967876374721527,16.996681213378906
582,0.013185287825763226,18.799104690551758
583,0.014649985358119011,18.341629028320312
584,0.012739243917167187,18.948562622070312
585,0.013437013141810894,18.716970443725586
586,0.01145855337381363,19.408702850341797
587,0.011345719918608665,19.451679229736328
588,0.015028061345219612,18.23097038269043
589,0.011962860822677612,19.221649169921875
590,0.016538862138986588,17.814943313598633
591,0.014286927878856659,18.45060920715332
592,0.015967492014169693,17.967632293701172
593,0.014973703771829605,18.246707916259766
594,0.011813952587544918,19.27604866027832
595,0.011819987557828426,19.27383041381836
596,0.014917722903192043,18.262975692749023
597,0.01335923932492733,18.742183685302734
598,0.012477416545152664,19.03875160217285
599,0.014239363372325897,18.46509552001953
600,0.01321612112224102,18.788957595825195
601,0.011715114116668701,19.312536239624023
602,0.008739916607737541,20.584928512573242
603,0.017968565225601196,17.454866409301758
604,0.008971049450337887,20.471567153930664
605,0.015225773677229881,18.174205780029297
606,0.014758671633899212,18.309524536132812
607,0.01312610786408186,18.818641662597656
608,0.013133687898516655,18.816133499145508
609,0.01541721262037754,18.11994171142578
610,0.014530111104249954,18.37731170654297
611,0.014335913583636284,18.435745239257812
612,0.01369846984744072,18.633277893066406
613,0.010821094736456871,19.657289505004883
614,0.012511909008026123,19.026763916015625
615,0.012387252412736416,19.070249557495117
616,0.012947398237884045,18.878175735473633
617,0.014189220033586025,18.48041343688965
618,0.015115293674170971,18.20583152770996
619,0.007791134994477034,21.08399200439453
620,0.015523887239396572,18.089994430541992
621,0.015692617744207382,18.043045043945312
622,0.012958573177456856,18.874427795410156
623,0.011045970022678375,19.567960739135742
624,0.012303804978728294,19.099605560302734
625,0.008569806814193726,20.670289993286133
626,0.014223000966012478,18.4700870513916
627,0.00917065516114235,20.375995635986328
628,0.01381276361644268,18.597192764282227
629,0.013322865590453148,18.7540225982666
630,0.014572194777429104,18.364749908447266
631,0.015163893811404705,18.191892623901367
632,0.012476283125579357,19.039148330688477
633,0.008678503334522247,20.615550994873047
634,0.012894625775516033,18.895912170410156
635,0.012290028855204582,19.10447120666504
636,0.01386001706123352,18.58236312866211
637,0.011658994480967522,19.333389282226562
638,0.011642573401331902,19.339509963989258
639,0.010738600045442581,19.690523147583008
640,0.013038389384746552,18.847759246826172
641,0.01795707643032074,17.457643508911133
642,0.019640512764453888,17.068471908569336
643,0.011488321237266064,19.39743423461914
644,0.018659599125385284,17.290977478027344
645,0.019614461809396744,17.074235916137695
646,0.012498447671532631,19.03143882751465
647,0.007244803011417389,21.39973258972168
648,0.011836398392915726,19.267805099487305
649,0.016834046691656113,17.738115310668945
650,0.010408608242869377,19.826072692871094
651,0.014616699889302254,18.351505279541016
652,0.01830984279513359,17.373153686523438
653,0.013494654558598995,18.698383331298828
654,0.013096176087856293,18.828554153442383
655,0.013841167092323303,18.588272094726562
656,0.01223559956997633,19.123748779296875
657,0.013255124911665916,18.776161193847656
658,0.013408791273832321,18.726102828979492
659,0.014416588470339775,18.411375045776367
660,0.018595214933156967,17.305988311767578
661,0.015241451561450958,18.169736862182617
662,0.011528338305652142,19.38233184814453
663,0.01272597722709179,18.953086853027344
664,0.012540064752101898,19.01700210571289
665,0.01339752972126007,18.729753494262695
666,0.011102620512247086,19.545743942260742
667,0.006799022667109966,21.675535202026367
668,0.012420374900102615,19.058652877807617
669,0.01290334202349186,18.892976760864258
670,0.015797344967722893,18.014158248901367
671,0.01183017622679472,19.27008819580078
672,0.01301608793437481,18.855194091796875
673,0.010943947359919548,19.608261108398438
674,0.012910699471831322,18.8905029296875
675,0.014457084238529205,18.399192810058594
676,0.01246514730155468,19.043025970458984
677,0.011438666842877865,19.41624641418457
678,0.014130210503935814,18.498516082763672
679,0.011121118441224098,19.538515090942383
680,0.010248282924294472,19.89348793029785
681,0.012682706117630005,18.967880249023438
682,0.014660654589533806,18.33846664428711
683,0.0138893723487854,18.57317352294922
684,0.011279336176812649,19.477163314819336
685,0.011817499995231628,19.274744033813477
686,0.01573260873556137,18.031993865966797
687,0.009232670068740845,20.34672737121582
688,0.017014402896165848,17.69183349609375
689,0.015391409397125244,18.127216339111328
690,0.01259748637676239,18.997161865234375
691,0.015198426321148872,18.18201446533203
692,0.011516782455146313,19.386690139770508
693,0.009468533098697662,20.23717498779297
694,0.014855237677693367,18.28120231628418
695,0.018304118886590004,17.37451171875
696,0.016765546053647995,17.755823135375977
697,0.015386639162898064,18.128562927246094
698,0.013217668049037457,18.7884521484375
699,0.01210013311356306,19.17209815979004
700,0.013596026226878166,18.66588020324707
701,0.013987688347697258,18.542539596557617
702,0.015499703586101532,18.09676742553711
703,0.012114039622247219,19.167110443115234
704,0.01516713947057724,18.190961837768555
705,0.01804540492594242,17.43633270263672
706,0.013519883155822754,18.690269470214844
707,0.015100943855941296,18.209957122802734
708,0.01766667701303959,17.528451919555664
709,0.014333432540297508,18.436498641967773
710,0.012817023321986198,18.922128677368164
711,0.013179788365960121,18.80091667175293
712,0.01058188732713461,19.75436782836914
713,0.012535284273326397,19.018657684326172
714,0.010945478454232216,19.607650756835938
715,0.009285522624850273,20.321935653686523
716,0.015072701498866081,18.218088150024414
717,0.01353780459612608,18.68451690673828
718,0.016272027045488358,17.885581970214844
719,0.01479568611830473,18.298646926879883
720,0.011226220987737179,19.497661590576172
721,0.011148763820528984,19.52773094177246
722,0.00948395300656557,20.230104446411133
723,0.0145240044221282,18.37913703918457
724,0.009549040347337723,20.200401306152344
725,0.01750842109322548,17.56753158569336
726,0.012458635494112968,19.04529571533203
727,0.013807501643896103,18.598848342895508
728,0.010990913957357407,19.589662551879883
729,0.01341283693909645,18.72479248046875
730,0.012493623420596123,19.033117294311523
731,0.012639033608138561,18.98286247253418
732,0.01583639159798622,18.00343894958496
733,0.012640342116355896,18.982412338256836
734,0.009789781644940376,20.092269897460938
735,0.01193990372121334,19.229991912841797
